node1,node2
G_89953,D_OMIM:618241
G_4841,D_ORPHA:397593
G_161725,D_OMIM:610444
G_9479,D_OMIM:609814
G_26074,D_OMIM:617956
G_80270,D_OMIM:618468
G_5444,D_OMIM:219900
G_84992,D_ORPHA:85136
G_6689,D_OMIM:615219
G_81027,D_ORPHA:177926
G_2348,D_ORPHA:91481
G_546,D_ORPHA:251056
G_10203,D_ORPHA:319332
G_513,D_ORPHA:454745
G_84957,D_ORPHA:79306
G_1474,D_OMIM:609821
G_50628,D_ORPHA:98989
G_421,D_ORPHA:3338
G_3195,D_ORPHA:220386
G_6651,D_OMIM:612692
G_8425,D_OMIM:252920
G_805,D_OMIM:611489
G_23259,D_OMIM:616684
G_200576,D_ORPHA:220493
G_3078,D_OMIM:617244
G_128989,D_OMIM:616708
G_5144,D_ORPHA:395
G_1497,D_OMIM:607417
G_9863,D_OMIM:309530
G_3208,D_OMIM:214110
G_154810,D_ORPHA:276598
G_442862,D_OMIM:109400
G_9622,D_OMIM:615696
G_55024,D_OMIM:245300
G_1501,D_OMIM:621140
G_6513,D_OMIM:616941
G_10165,D_OMIM:614679
G_2165,D_OMIM:619903
G_64788,D_OMIM:613690
G_10205,D_OMIM:615024
G_2705,D_OMIM:617983
G_91647,D_OMIM:615924
G_57459,D_OMIM:607151
G_1184,D_OMIM:300048
G_5696,D_ORPHA:457193
G_6663,D_OMIM:616202
G_9692,D_OMIM:617236
G_1244,D_ORPHA:100924
G_55172,D_OMIM:605258
G_3717,D_OMIM:613795
G_22852,D_ORPHA:1880
G_7123,D_ORPHA:633024
G_610,D_ORPHA:300895
G_79709,D_OMIM:620528
G_6730,D_OMIM:615327
G_117581,D_OMIM:303700
G_154197,D_OMIM:613027
G_51082,D_OMIM:612237
G_84062,D_ORPHA:26106
G_25788,D_ORPHA:319509
G_7528,D_OMIM:620985
G_9211,D_OMIM:618695
G_3290,D_OMIM:609270
G_6092,D_OMIM:603554
G_9455,D_OMIM:614401
G_93233,D_OMIM:619172
G_388698,D_OMIM:252011
G_5940,D_OMIM:101900
G_55610,D_ORPHA:363958
G_537,D_ORPHA:94089
G_144811,D_ORPHA:263501
G_23509,D_OMIM:612783
G_23230,D_ORPHA:251601
G_54543,D_OMIM:617119
G_196385,D_OMIM:621179
G_81788,D_ORPHA:505216
G_5914,D_OMIM:310500
G_2488,D_ORPHA:95712
G_6249,D_ORPHA:3255
G_6663,D_OMIM:603383
G_388753,D_ORPHA:2584
G_6853,D_ORPHA:642945
G_117531,D_ORPHA:157846
G_84665,D_OMIM:618272
G_5590,D_ORPHA:199302
G_4297,D_OMIM:612526
G_57704,D_ORPHA:53696
G_729991,D_OMIM:135100
G_23064,D_ORPHA:47045
G_8665,D_OMIM:242700
G_3630,D_OMIM:620931
G_81704,D_OMIM:619263
G_4901,D_OMIM:618662
G_3952,D_OMIM:616083
G_374969,D_OMIM:616716
G_1258,D_OMIM:620971
G_64376,D_OMIM:606719
G_654,D_OMIM:609796
G_4929,D_OMIM:613874
G_747,D_OMIM:148600
G_5551,D_ORPHA:220497
G_54949,D_OMIM:618983
G_762,D_OMIM:606217
G_729359,D_OMIM:249400
G_51081,D_OMIM:606824
G_3815,D_OMIM:618839
G_55180,D_OMIM:617691
G_2736,D_OMIM:130050
G_144811,D_OMIM:615816
G_56652,D_ORPHA:1194
G_9699,D_OMIM:613347
G_26012,D_OMIM:604116
G_7043,D_OMIM:180000
G_6234,D_ORPHA:1824
G_5447,D_OMIM:607259
G_4143,D_OMIM:613874
G_348932,D_OMIM:620712
G_5420,D_OMIM:616221
G_124454,D_ORPHA:140927
G_3747,D_ORPHA:772
G_5429,D_ORPHA:404499
G_5205,D_OMIM:216900
G_5450,D_ORPHA:93598
G_3459,D_OMIM:277450
G_25778,D_OMIM:225100
G_128486,D_OMIM:616078
G_25828,D_OMIM:258860
G_7700,D_ORPHA:167
G_8989,D_OMIM:619970
G_392617,D_OMIM:236792
G_8493,D_OMIM:621552
G_1108,D_ORPHA:696189
G_7019,D_OMIM:271665
G_203286,D_OMIM:620076
G_790955,D_OMIM:619122
G_64764,D_ORPHA:268114
G_8912,D_ORPHA:2665
G_6955,D_ORPHA:79151
G_5158,D_OMIM:615561
G_25930,D_OMIM:616654
G_50640,D_OMIM:610425
G_23557,D_ORPHA:714481
G_7979,D_ORPHA:481662
G_4597,D_OMIM:621325
G_64240,D_ORPHA:675775
G_4537,D_ORPHA:1146
G_8710,D_OMIM:621460
G_6716,D_OMIM:614009
G_359948,D_OMIM:619130
G_2643,D_ORPHA:941
G_10165,D_OMIM:609597
G_1147,D_ORPHA:88919
G_84842,D_ORPHA:52530
G_8492,D_OMIM:216340
G_27010,D_OMIM:620196
G_23028,D_OMIM:275400
G_10844,D_OMIM:621010
G_10165,D_ORPHA:89838
G_579,D_OMIM:615440
G_116150,D_OMIM:614858
G_2780,D_ORPHA:423306
G_388962,D_OMIM:617671
G_2000,D_ORPHA:699769
G_5972,D_OMIM:616307
G_8438,D_OMIM:618393
G_165829,D_ORPHA:497764
G_85440,D_OMIM:617394
G_23495,D_OMIM:620177
G_7275,D_OMIM:619245
G_5528,D_ORPHA:268823
G_920,D_ORPHA:30924
G_55800,D_ORPHA:93406
G_2022,D_OMIM:148820
G_79583,D_OMIM:619517
G_9255,D_OMIM:616038
G_54756,D_OMIM:617709
G_5567,D_ORPHA:391397
G_4669,D_OMIM:608393
G_51305,D_ORPHA:600668
G_57520,D_OMIM:620072
G_3848,D_ORPHA:1658
G_4576,D_OMIM:619352
G_1814,D_OMIM:615887
G_2812,D_OMIM:176400
G_81620,D_OMIM:621220
G_4938,D_OMIM:612379
G_6652,D_OMIM:620519
G_29110,D_OMIM:306955
G_8514,D_OMIM:163200
G_2034,D_OMIM:613695
G_6906,D_OMIM:236700
G_2239,D_ORPHA:306674
G_2255,D_ORPHA:662829
G_79087,D_ORPHA:425
G_81570,D_OMIM:178600
G_1959,D_OMIM:620782
G_5230,D_ORPHA:85173
G_126328,D_OMIM:177900
G_1305,D_OMIM:612954
G_5322,D_OMIM:619218
G_445,D_ORPHA:90695
G_54888,D_OMIM:617051
G_201163,D_OMIM:613852
G_1103,D_OMIM:300559
G_26153,D_OMIM:601152
G_55790,D_OMIM:618270
G_1523,D_OMIM:607941
G_81031,D_OMIM:615954
G_30813,D_OMIM:620785
G_64135,D_OMIM:617516
G_5519,D_OMIM:609814
G_6094,D_ORPHA:216981
G_60529,D_OMIM:225400
G_7050,D_OMIM:615602
G_51741,D_ORPHA:313
G_90416,D_OMIM:619072
G_84818,D_ORPHA:158778
G_7535,D_ORPHA:1159
G_249,D_OMIM:601068
G_811,D_ORPHA:898
G_4069,D_ORPHA:3273
G_23288,D_ORPHA:90186
G_1409,D_OMIM:232220
G_5443,D_ORPHA:391397
G_10210,D_OMIM:619762
G_55814,D_ORPHA:1460
G_7273,D_ORPHA:300751
G_57498,D_OMIM:208085
G_3107,D_OMIM:619735
G_22930,D_ORPHA:300865
G_7050,D_OMIM:616733
G_51267,D_OMIM:262700
G_9841,D_OMIM:608805
G_257,D_OMIM:224500
G_2322,D_OMIM:602531
G_26750,D_ORPHA:769
G_283847,D_ORPHA:302
G_1185,D_OMIM:610125
G_2581,D_OMIM:221820
G_9294,D_ORPHA:707937
G_55630,D_ORPHA:352670
G_23005,D_OMIM:614814
G_317662,D_OMIM:621314
G_51728,D_OMIM:601238
G_25793,D_OMIM:617527
G_10233,D_OMIM:605309
G_5479,D_ORPHA:230839
G_10309,D_ORPHA:1986
G_254528,D_ORPHA:2065
G_5080,D_OMIM:614830
G_4693,D_ORPHA:84132
G_1436,D_ORPHA:500
G_4261,D_OMIM:616435
G_7248,D_OMIM:614395
G_116228,D_OMIM:619803
G_5139,D_OMIM:155755
G_55270,D_OMIM:608236
G_56729,D_ORPHA:99657
G_84986,D_OMIM:615091
G_5885,D_OMIM:312700
G_22837,D_OMIM:608804
G_7051,D_OMIM:614882
G_727897,D_ORPHA:209370
G_83932,D_OMIM:618807
G_3492,D_ORPHA:315306
G_84992,D_OMIM:617284
G_9772,D_ORPHA:98763
G_337867,D_OMIM:620940
G_1581,D_ORPHA:79431
G_3762,D_ORPHA:1646
G_175,D_ORPHA:281127
G_51524,D_ORPHA:2763
G_2488,D_OMIM:613163
G_7337,D_OMIM:621563
G_51738,D_ORPHA:99103
G_51693,D_OMIM:606864
G_6770,D_ORPHA:619941
G_7369,D_ORPHA:329258
G_10352,D_ORPHA:317428
G_10280,D_ORPHA:36386
G_9377,D_OMIM:616029
G_79641,D_OMIM:604563
G_6964,D_ORPHA:435628
G_60558,D_OMIM:613237
G_1476,D_OMIM:618622
G_102,D_OMIM:300373
G_785,D_OMIM:613850
G_57498,D_OMIM:612387
G_6955,D_ORPHA:319189
G_1299,D_OMIM:217400
G_10501,D_OMIM:620001
G_84081,D_OMIM:172700
G_55526,D_OMIM:619658
G_2767,D_OMIM:615663
G_26012,D_ORPHA:228366
G_132,D_ORPHA:315306
G_55325,D_ORPHA:440354
G_26275,D_ORPHA:643503
G_5551,D_ORPHA:585929
G_10137,D_OMIM:617156
G_5630,D_ORPHA:2869
G_429,D_OMIM:608611
G_50939,D_OMIM:602081
G_2539,D_OMIM:616335
G_175,D_ORPHA:453533
G_23154,D_OMIM:109730
G_8805,D_OMIM:277470
G_8085,D_ORPHA:157801
G_23495,D_OMIM:621460
G_55182,D_ORPHA:140976
G_90161,D_OMIM:615233
G_79083,D_ORPHA:98673
G_2215,D_OMIM:619688
G_6144,D_OMIM:252160
G_1836,D_ORPHA:2632
G_157922,D_ORPHA:441447
G_285282,D_OMIM:302905
G_149465,D_OMIM:606159
G_154881,D_OMIM:619365
G_9015,D_OMIM:125350
G_2906,D_OMIM:613375
G_501,D_OMIM:617575
G_4153,D_ORPHA:77292
G_3008,D_OMIM:614674
G_92002,D_OMIM:621446
G_777,D_OMIM:301076
G_201134,D_OMIM:616871
G_84699,D_OMIM:300615
G_463,D_ORPHA:2792
G_1528,D_ORPHA:1901
G_114798,D_OMIM:614293
G_112817,D_OMIM:615266
G_51501,D_OMIM:614037
G_2203,D_ORPHA:647681
G_25793,D_OMIM:611603
G_51567,D_OMIM:620815
G_130340,D_OMIM:309900
G_146227,D_OMIM:610333
G_4547,D_OMIM:312863
G_9987,D_ORPHA:157965
G_57222,D_ORPHA:370348
G_959,D_OMIM:184252
G_83394,D_OMIM:180550
G_57156,D_ORPHA:497906
G_8287,D_OMIM:620208
G_1581,D_ORPHA:99915
G_84839,D_OMIM:614009
G_27133,D_OMIM:613960
G_8600,D_ORPHA:251598
G_56098,D_ORPHA:483
G_5566,D_OMIM:262300
G_8048,D_ORPHA:97297
G_7298,D_OMIM:614680
G_11274,D_OMIM:601360
G_7476,D_OMIM:615158
G_10681,D_ORPHA:98984
G_8625,D_OMIM:615120
G_2068,D_OMIM:117210
G_10216,D_OMIM:616029
G_4860,D_OMIM:618768
G_401138,D_OMIM:613790
G_64240,D_ORPHA:101102
G_843,D_ORPHA:444072
G_3242,D_OMIM:607330
G_9702,D_OMIM:606660
G_79853,D_OMIM:619340
G_4602,D_ORPHA:352649
G_51163,D_OMIM:619111
G_4318,D_ORPHA:157820
G_5393,D_OMIM:278740
G_326625,D_ORPHA:2995
G_760,D_OMIM:109400
G_9653,D_OMIM:617054
G_9075,D_ORPHA:494444
G_11011,D_OMIM:618145
G_26130,D_ORPHA:276223
G_3209,D_OMIM:615593
G_57685,D_OMIM:618302
G_221078,D_OMIM:275120
G_153642,D_OMIM:300915
G_55719,D_OMIM:616227
G_55627,D_OMIM:131100
G_375387,D_ORPHA:477817
G_284217,D_OMIM:620246
G_1962,D_ORPHA:94068
G_3897,D_ORPHA:79327
G_3284,D_ORPHA:293936
G_55139,D_OMIM:606581
G_10371,D_ORPHA:39044
G_144568,D_OMIM:619751
G_3918,D_OMIM:176410
G_5594,D_OMIM:606856
G_10526,D_OMIM:616835
G_3479,D_ORPHA:166265
G_3899,D_OMIM:276901
G_7547,D_OMIM:612924
G_27183,D_ORPHA:216981
G_23221,D_OMIM:245900
G_347344,D_OMIM:620877
G_8936,D_ORPHA:97345
G_57716,D_ORPHA:100008
G_10765,D_OMIM:220600
G_2887,D_ORPHA:90793
G_54899,D_OMIM:613702
G_6854,D_ORPHA:98977
G_79776,D_OMIM:618564
G_51763,D_OMIM:620686
G_4537,D_OMIM:619738
G_8013,D_OMIM:610629
G_3612,D_ORPHA:251877
G_246243,D_ORPHA:300293
G_7855,D_ORPHA:85445
G_85300,D_ORPHA:1234
G_2993,D_ORPHA:391348
G_1278,D_ORPHA:2639
G_51199,D_ORPHA:713
G_1438,D_OMIM:301080
G_5959,D_ORPHA:572333
G_57562,D_ORPHA:694308
G_54538,D_ORPHA:247651
G_3912,D_OMIM:614496
G_2700,D_ORPHA:276152
G_55835,D_OMIM:613563
G_8822,D_OMIM:617964
G_80324,D_OMIM:618460
G_5832,D_OMIM:241410
G_3955,D_OMIM:617526
G_2821,D_OMIM:621591
G_51057,D_OMIM:619724
G_26610,D_ORPHA:85199
G_23093,D_ORPHA:137776
G_80267,D_ORPHA:79310
G_56886,D_ORPHA:1145
G_57731,D_OMIM:619970
G_5122,D_OMIM:248340
G_708,D_OMIM:616829
G_3832,D_ORPHA:2250
G_4718,D_ORPHA:93260
G_513,D_OMIM:615181
G_3475,D_ORPHA:99943
G_649,D_ORPHA:100051
G_113612,D_ORPHA:101075
G_1534,D_ORPHA:245
G_3508,D_OMIM:619736
G_4337,D_ORPHA:98905
G_6391,D_OMIM:618637
G_348,D_OMIM:301045
G_147138,D_OMIM:613224
G_79719,D_OMIM:615722
G_6853,D_ORPHA:447974
G_7466,D_OMIM:613845
G_5195,D_OMIM:112250
G_529,D_ORPHA:798
G_11077,D_OMIM:615962
G_154881,D_OMIM:621231
G_57570,D_OMIM:611862
G_25981,D_ORPHA:1764
G_203286,D_ORPHA:847
G_10551,D_OMIM:180700
G_9508,D_OMIM:613722
G_2301,D_ORPHA:300324
G_55806,D_ORPHA:25980
G_6866,D_ORPHA:692193
G_4729,D_ORPHA:157801
G_1642,D_OMIM:612269
G_7275,D_ORPHA:251365
G_1716,D_OMIM:613428
G_23229,D_ORPHA:908
G_64841,D_OMIM:620285
G_7389,D_OMIM:617157
G_57094,D_OMIM:613881
G_25953,D_OMIM:242700
G_1337,D_OMIM:613818
G_284058,D_OMIM:614213
G_2775,D_OMIM:190605
G_253017,D_ORPHA:163699
G_24137,D_ORPHA:251630
G_80347,D_OMIM:300438
G_8911,D_ORPHA:228305
G_55636,D_ORPHA:500478
G_406960,D_ORPHA:983
G_5429,D_ORPHA:206599
G_79783,D_ORPHA:60033
G_1933,D_OMIM:612287
G_51259,D_ORPHA:955
G_56896,D_OMIM:617101
G_27072,D_ORPHA:261323
G_55717,D_ORPHA:238455
G_100127206,D_OMIM:615092
G_755,D_OMIM:162830
G_79639,D_OMIM:166260
G_51317,D_ORPHA:178307
G_3170,D_OMIM:610505
G_1062,D_ORPHA:485421
G_54413,D_OMIM:309590
G_53630,D_OMIM:616034
G_84340,D_ORPHA:623695
G_2324,D_OMIM:611090
G_5949,D_OMIM:619297
G_494513,D_OMIM:108770
G_1738,D_OMIM:621261
G_80324,D_ORPHA:157962
G_27022,D_ORPHA:664404
G_4914,D_ORPHA:457265
G_64787,D_OMIM:618433
G_8738,D_OMIM:108010
G_9382,D_OMIM:611943
G_2625,D_OMIM:616231
G_10194,D_ORPHA:700163
G_25885,D_OMIM:117650
G_5530,D_ORPHA:904
G_22818,D_ORPHA:163717
G_340075,D_OMIM:613982
G_3094,D_OMIM:245480
G_6548,D_OMIM:186000
G_8468,D_OMIM:219000
G_4072,D_ORPHA:101023
G_55270,D_OMIM:156240
G_6886,D_OMIM:614654
G_1911,D_OMIM:619693
G_6710,D_OMIM:612933
G_54487,D_OMIM:618824
G_755,D_ORPHA:457260
G_1180,D_OMIM:131900
G_80155,D_ORPHA:1764
G_51651,D_OMIM:602152
G_23005,D_OMIM:614557
G_2065,D_OMIM:225320
G_10299,D_OMIM:615993
G_2987,D_ORPHA:51608
G_7704,D_ORPHA:93360
G_27241,D_ORPHA:293955
G_29899,D_OMIM:187900
G_57697,D_ORPHA:468699
G_51339,D_OMIM:621254
G_4041,D_OMIM:618670
G_4709,D_OMIM:133701
G_4572,D_OMIM:620958
G_831,D_OMIM:115150
G_51702,D_OMIM:615402
G_1644,D_ORPHA:137783
G_8443,D_ORPHA:2554
G_3621,D_ORPHA:231512
G_440,D_OMIM:210750
G_6870,D_ORPHA:75857
G_3035,D_OMIM:620606
G_85476,D_ORPHA:251899
G_473,D_OMIM:617798
G_2521,D_ORPHA:263347
G_8288,D_ORPHA:276
G_79846,D_OMIM:618244
G_29089,D_ORPHA:86812
G_3172,D_OMIM:602342
G_5251,D_ORPHA:99736
G_347733,D_OMIM:615688
G_3593,D_OMIM:604391
G_341208,D_OMIM:304110
G_5610,D_OMIM:266600
G_54539,D_OMIM:619080
G_56915,D_OMIM:610738
G_11019,D_ORPHA:898
G_137196,D_OMIM:115210
G_2132,D_OMIM:217800
G_54941,D_OMIM:600995
G_2535,D_ORPHA:3000
G_4722,D_ORPHA:404553
G_80204,D_OMIM:602433
G_3851,D_OMIM:111380
G_55275,D_OMIM:614382
G_1147,D_OMIM:613672
G_9662,D_OMIM:117650
G_8988,D_ORPHA:3006
G_25914,D_OMIM:155100
G_8575,D_OMIM:612016
G_10939,D_OMIM:615034
G_4607,D_OMIM:264350
G_261734,D_OMIM:613087
G_126410,D_OMIM:618348
G_56171,D_OMIM:611465
G_10916,D_ORPHA:307
G_8438,D_OMIM:602849
G_56683,D_ORPHA:2771
G_2121,D_ORPHA:3342
G_65992,D_OMIM:607785
G_116085,D_ORPHA:447961
G_5293,D_OMIM:300966
G_5774,D_ORPHA:79409
G_84131,D_OMIM:194380
G_10188,D_OMIM:614292
G_54848,D_ORPHA:294016
G_3691,D_OMIM:614621
G_10379,D_ORPHA:90117
G_2036,D_OMIM:201910
G_84444,D_OMIM:617244
G_9563,D_ORPHA:696242
G_84879,D_OMIM:615907
G_7227,D_ORPHA:166093
G_5897,D_ORPHA:98766
G_200403,D_OMIM:156240
G_9227,D_OMIM:601472
G_2890,D_ORPHA:221126
G_9330,D_ORPHA:91
G_56203,D_ORPHA:2712
G_10749,D_ORPHA:352709
G_11200,D_ORPHA:184
G_155,D_OMIM:253200
G_60,D_OMIM:235510
G_22872,D_ORPHA:392
G_153,D_OMIM:615780
G_6736,D_OMIM:255300
G_113263,D_OMIM:146600
G_56606,D_OMIM:126600
G_686,D_OMIM:616947
G_23426,D_ORPHA:404454
G_5663,D_OMIM:612797
G_65078,D_ORPHA:100051
G_147912,D_OMIM:614838
G_112939,D_OMIM:620971
G_80856,D_ORPHA:179494
G_201595,D_OMIM:109400
G_79184,D_OMIM:611880
G_3621,D_OMIM:618238
G_27031,D_OMIM:257270
G_9992,D_OMIM:613313
G_5745,D_OMIM:618907
G_54476,D_OMIM:151100
G_79784,D_OMIM:613270
G_5538,D_OMIM:619149
G_646,D_ORPHA:98880
G_22907,D_OMIM:615135
G_2778,D_OMIM:615396
G_3110,D_OMIM:615382
G_2561,D_ORPHA:300298
G_5744,D_ORPHA:699822
G_3659,D_ORPHA:228390
G_51081,D_OMIM:615633
G_6578,D_OMIM:113000
G_101060691,D_OMIM:614819
G_2615,D_OMIM:619527
G_64240,D_OMIM:137760
G_5594,D_OMIM:614699
G_199720,D_OMIM:207750
G_554,D_ORPHA:91496
G_128637,D_OMIM:211400
G_10484,D_ORPHA:411712
G_1281,D_ORPHA:209335
G_3640,D_ORPHA:231531
G_128178,D_ORPHA:29073
G_23078,D_OMIM:251270
G_7391,D_ORPHA:648562
G_64121,D_ORPHA:281
G_139886,D_OMIM:613193
G_55627,D_ORPHA:647
G_1075,D_ORPHA:88644
G_2683,D_OMIM:618890
G_79587,D_OMIM:620331
G_6041,D_ORPHA:90324
G_3055,D_ORPHA:480907
G_4001,D_ORPHA:34528
G_253738,D_OMIM:619707
G_5590,D_OMIM:301116
G_35,D_ORPHA:899
G_7173,D_OMIM:607829
G_1297,D_ORPHA:139512
G_5910,D_ORPHA:101150
G_4835,D_OMIM:619355
G_387,D_OMIM:149400
G_91179,D_ORPHA:603
G_5071,D_OMIM:611489
G_1806,D_OMIM:248200
G_9900,D_OMIM:613388
G_9423,D_OMIM:617571
G_54675,D_OMIM:268315
G_9154,D_ORPHA:98808
G_27232,D_OMIM:603622
G_6309,D_ORPHA:1394
G_131405,D_ORPHA:2670
G_10290,D_OMIM:621481
G_100147744,D_OMIM:613150
G_3658,D_OMIM:602152
G_1758,D_OMIM:607625
G_3596,D_OMIM:617396
G_64412,D_OMIM:618170
G_55775,D_OMIM:150600
G_10857,D_OMIM:614111
G_442862,D_OMIM:611087
G_774,D_ORPHA:98961
G_112744,D_ORPHA:320391
G_64170,D_OMIM:106100
G_84947,D_OMIM:232200
G_10413,D_ORPHA:908
G_7737,D_OMIM:610476
G_284654,D_ORPHA:352490
G_10095,D_OMIM:621499
G_55294,D_OMIM:613307
G_8913,D_ORPHA:402041
G_2186,D_ORPHA:800
G_727,D_OMIM:223000
G_6583,D_OMIM:233650
G_5133,D_ORPHA:247709
G_155,D_ORPHA:91131
G_383,D_OMIM:613778
G_26058,D_OMIM:611755
G_55717,D_ORPHA:93406
G_1743,D_OMIM:269880
G_3953,D_OMIM:618341
G_4089,D_OMIM:129400
G_9837,D_OMIM:613308
G_10716,D_OMIM:614689
G_93589,D_ORPHA:276238
G_4744,D_ORPHA:701
G_6573,D_ORPHA:314637
G_51271,D_OMIM:612551
G_11342,D_OMIM:617598
G_10013,D_OMIM:215045
G_10043,D_OMIM:618332
G_5885,D_OMIM:216550
G_3149,D_OMIM:619789
G_1417,D_OMIM:617767
G_65993,D_ORPHA:95
G_2203,D_ORPHA:615
G_1593,D_OMIM:611804
G_645104,D_OMIM:617101
G_537,D_OMIM:619714
G_84925,D_ORPHA:98824
G_55181,D_OMIM:263700
G_2743,D_ORPHA:2378
G_2668,D_ORPHA:295195
G_344018,D_OMIM:617087
G_5575,D_OMIM:148050
G_84992,D_ORPHA:93592
G_286262,D_ORPHA:98765
G_10625,D_ORPHA:35909
G_390595,D_OMIM:619320
G_25886,D_OMIM:300354
G_90624,D_ORPHA:100998
G_4329,D_OMIM:119500
G_1861,D_ORPHA:210548
G_57082,D_OMIM:614508
G_2969,D_OMIM:114500
G_23126,D_ORPHA:729
G_54205,D_ORPHA:101084
G_6533,D_ORPHA:493342
G_84627,D_OMIM:614419
G_84891,D_OMIM:618117
G_28395,D_OMIM:616414
G_1297,D_OMIM:611818
G_57520,D_OMIM:619179
G_25886,D_ORPHA:168984
G_3460,D_OMIM:617695
G_345643,D_OMIM:215300
G_4292,D_OMIM:616479
G_1138,D_ORPHA:79293
G_25792,D_OMIM:617088
G_29775,D_ORPHA:255132
G_9152,D_OMIM:180200
G_1121,D_ORPHA:140917
G_5176,D_ORPHA:2268
G_84842,D_OMIM:614437
G_4261,D_ORPHA:700508
G_2903,D_OMIM:127300
G_254394,D_OMIM:619758
G_51340,D_ORPHA:294023
G_55572,D_OMIM:616868
G_6687,D_OMIM:615686
G_2239,D_ORPHA:100989
G_22808,D_OMIM:607836
G_6487,D_OMIM:619274
G_9453,D_ORPHA:251604
G_57562,D_ORPHA:363700
G_29980,D_OMIM:614055
G_5860,D_OMIM:204200
G_79577,D_OMIM:277410
G_51300,D_ORPHA:98768
G_100134444,D_ORPHA:2332
G_84701,D_OMIM:270970
G_7102,D_ORPHA:309297
G_200162,D_OMIM:618548
G_2077,D_ORPHA:182050
G_4118,D_ORPHA:300496
G_200162,D_OMIM:267000
G_1476,D_OMIM:604229
G_4214,D_ORPHA:43115
G_1278,D_OMIM:214500
G_6711,D_OMIM:616111
G_51660,D_OMIM:616268
G_51621,D_ORPHA:261619
G_6010,D_OMIM:619902
G_1758,D_OMIM:616400
G_23325,D_OMIM:614008
G_2334,D_OMIM:120970
G_2625,D_OMIM:611038
G_5105,D_OMIM:618229
G_3939,D_OMIM:257980
G_253738,D_OMIM:614020
G_10243,D_ORPHA:97338
G_6621,D_OMIM:614491
G_4680,D_ORPHA:568065
G_5290,D_OMIM:164300
G_10568,D_OMIM:613686
G_4853,D_OMIM:617540
G_5660,D_OMIM:614162
G_633,D_OMIM:618432
G_2591,D_ORPHA:45448
G_1427,D_OMIM:609887
G_4536,D_OMIM:618985
G_22934,D_OMIM:125250
G_57465,D_ORPHA:98759
G_112,D_OMIM:144700
G_2593,D_ORPHA:33573
G_3596,D_OMIM:607602
G_9103,D_OMIM:148600
G_91624,D_OMIM:617116
G_58508,D_OMIM:604393
G_2707,D_ORPHA:99956
G_112,D_ORPHA:314404
G_7277,D_OMIM:246900
G_1591,D_OMIM:601455
G_4851,D_ORPHA:353314
G_8106,D_OMIM:618906
G_54914,D_OMIM:620411
G_2027,D_ORPHA:324525
G_3716,D_OMIM:608033
G_5591,D_ORPHA:734
G_11261,D_OMIM:147430
G_54870,D_OMIM:611092
G_7086,D_OMIM:206500
G_50619,D_ORPHA:894
G_406932,D_OMIM:615751
G_388389,D_OMIM:620668
G_6907,D_OMIM:616436
G_11132,D_ORPHA:79345
G_9082,D_ORPHA:572333
G_5159,D_OMIM:262000
G_7169,D_OMIM:618606
G_84668,D_OMIM:618660
G_6607,D_OMIM:310600
G_26005,D_OMIM:619780
G_54345,D_OMIM:301080
G_2908,D_OMIM:615244
G_4036,D_OMIM:148050
G_80025,D_OMIM:243500
G_6041,D_OMIM:618454
G_57477,D_ORPHA:85199
G_4688,D_OMIM:619146
G_375056,D_ORPHA:642747
G_23116,D_ORPHA:254704
G_54848,D_OMIM:618580
G_3615,D_OMIM:257270
G_340990,D_OMIM:182900
G_3207,D_OMIM:619350
G_5122,D_ORPHA:314950
G_781,D_OMIM:620151
G_23095,D_OMIM:618307
G_10342,D_OMIM:613154
G_11261,D_ORPHA:529665
G_55065,D_OMIM:616342
G_815,D_OMIM:612691
G_79776,D_ORPHA:99789
G_9690,D_OMIM:612968
G_51364,D_OMIM:619745
G_9525,D_ORPHA:98967
G_51322,D_OMIM:188470
G_26012,D_OMIM:146200
G_5521,D_OMIM:300815
G_26121,D_ORPHA:694946
G_646960,D_OMIM:618193
G_10126,D_ORPHA:88630
G_2022,D_OMIM:620439
G_27316,D_ORPHA:464756
G_6909,D_OMIM:265450
G_79797,D_ORPHA:79350
G_1595,D_OMIM:620442
G_5687,D_OMIM:618810
G_1747,D_ORPHA:394532
G_987,D_ORPHA:1872
G_8318,D_OMIM:615222
G_9241,D_ORPHA:3342
G_10155,D_OMIM:616789
G_9782,D_OMIM:612286
G_487,D_OMIM:618877
G_5881,D_OMIM:621125
G_79087,D_ORPHA:585956
G_5281,D_ORPHA:631106
G_267012,D_OMIM:166260
G_131118,D_ORPHA:293936
G_5325,D_ORPHA:2614
G_4221,D_OMIM:604173
G_4796,D_OMIM:614018
G_23028,D_OMIM:620228
G_56649,D_OMIM:615726
G_3814,D_OMIM:614974
G_2571,D_OMIM:620784
G_6301,D_OMIM:615524
G_57654,D_OMIM:621214
G_90522,D_ORPHA:93925
G_23036,D_OMIM:621261
G_5149,D_OMIM:617707
G_5979,D_OMIM:617557
G_3709,D_ORPHA:140922
G_51079,D_OMIM:266140
G_111,D_ORPHA:730
G_55624,D_OMIM:180700
G_25778,D_OMIM:612933
G_7802,D_OMIM:619004
G_4281,D_OMIM:606346
G_8763,D_OMIM:618336
G_6338,D_OMIM:619970
G_2165,D_OMIM:618948
G_171023,D_OMIM:620937
G_9382,D_OMIM:617941
G_100303755,D_OMIM:602481
G_57192,D_OMIM:614073
G_1453,D_ORPHA:79234
G_1649,D_OMIM:614800
G_5137,D_OMIM:225200
