node1,node2,label
G_27161,D_ORPHA:1885,0
G_83990,D_OMIM:614779,0
G_7169,D_ORPHA:171881,1
G_5805,D_OMIM:253601,0
G_863,D_ORPHA:95712,0
G_4882,D_OMIM:615923,1
G_9037,D_OMIM:620156,0
G_4281,D_OMIM:300000,1
G_51733,D_OMIM:620819,0
G_3930,D_OMIM:613471,1
G_10501,D_ORPHA:178469,1
G_8805,D_OMIM:277470,0
G_8517,D_ORPHA:699605,1
G_83552,D_ORPHA:251279,1
G_1555,D_OMIM:614546,1
G_7204,D_ORPHA:476126,1
G_10367,D_ORPHA:401768,1
G_3549,D_OMIM:610246,0
G_153201,D_ORPHA:85186,0
G_65267,D_ORPHA:217390,0
G_27229,D_OMIM:614678,0
G_3553,D_ORPHA:3197,0
G_146845,D_ORPHA:1933,0
G_122402,D_ORPHA:90001,0
G_10236,D_ORPHA:662189,1
G_7097,D_OMIM:613070,0
G_22891,D_ORPHA:83465,1
G_6710,D_ORPHA:288,1
G_2956,D_OMIM:608089,1
G_596,D_ORPHA:98839,1
G_7439,D_OMIM:614749,0
G_51117,D_ORPHA:457185,1
G_10881,D_OMIM:615386,0
G_117155,D_OMIM:611102,1
G_65062,D_ORPHA:391389,0
G_8425,D_OMIM:252920,0
G_27249,D_OMIM:277410,1
G_1293,D_OMIM:300000,0
G_353116,D_ORPHA:688642,0
G_55697,D_ORPHA:497906,1
G_94005,D_OMIM:613803,0
G_90523,D_OMIM:620138,1
G_4160,D_ORPHA:71529,1
G_23314,D_ORPHA:576283,1
G_85478,D_ORPHA:244,1
G_128240,D_OMIM:223000,0
G_2064,D_ORPHA:2800,1
G_79581,D_OMIM:614707,1
G_81689,D_OMIM:618188,0
G_1595,D_OMIM:309000,0
G_23193,D_ORPHA:730,1
G_84879,D_ORPHA:254857,0
G_9289,D_ORPHA:859,0
G_84265,D_OMIM:619234,1
G_440193,D_OMIM:616329,0
G_60558,D_OMIM:613237,0
G_2290,D_ORPHA:261144,1
G_387715,D_ORPHA:320360,0
G_11193,D_ORPHA:3095,0
G_4771,D_OMIM:137550,0
G_733,D_ORPHA:169150,1
G_22861,D_OMIM:615225,1
G_6652,D_OMIM:616649,0
G_2157,D_OMIM:312600,0
G_54014,D_ORPHA:1986,0
G_114548,D_OMIM:612371,0
G_84572,D_ORPHA:423470,1
G_352909,D_ORPHA:244,1
G_5191,D_OMIM:266500,1
G_22931,D_OMIM:613882,0
G_23013,D_ORPHA:1606,1
G_23111,D_OMIM:275900,1
G_4089,D_OMIM:139210,1
G_4835,D_OMIM:619355,0
G_440193,D_ORPHA:423275,1
G_171023,D_OMIM:605039,1
G_7273,D_ORPHA:293899,1
G_1009,D_OMIM:211380,1
G_2731,D_OMIM:616803,0
G_9915,D_OMIM:615926,1
G_4308,D_ORPHA:714407,0
G_80324,D_OMIM:618432,0
G_1584,D_OMIM:103900,1
G_732,D_OMIM:613229,0
G_977,D_OMIM:179620,1
G_5271,D_ORPHA:100974,0
G_4509,D_ORPHA:397750,1
G_23149,D_OMIM:619164,1
G_213,D_ORPHA:86816,1
G_5337,D_OMIM:615035,0
G_10555,D_OMIM:614674,0
G_1802,D_ORPHA:459061,1
G_5557,D_OMIM:620005,1
G_90665,D_OMIM:600638,0
G_808,D_ORPHA:137834,0
G_55812,D_ORPHA:65,1
G_6391,D_ORPHA:201,1
G_1000,D_ORPHA:251992,0
G_1630,D_OMIM:114500,1
G_55214,D_OMIM:618436,0
G_27089,D_ORPHA:1460,1
G_1460,D_OMIM:614706,0
G_6663,D_ORPHA:895,1
G_1120,D_OMIM:617159,0
G_79587,D_OMIM:606392,0
G_51733,D_ORPHA:37612,0
G_7201,D_OMIM:618573,1
G_11284,D_ORPHA:1934,1
G_1969,D_ORPHA:441447,1
G_23085,D_ORPHA:2763,0
G_567,D_OMIM:605074,0
G_10108,D_OMIM:219750,0
G_8456,D_OMIM:242700,1
G_1759,D_OMIM:179800,0
G_81794,D_OMIM:621595,0
G_5243,D_OMIM:620950,1
G_1509,D_ORPHA:700497,1
G_7424,D_ORPHA:569821,1
G_6469,D_OMIM:611638,1
G_2218,D_ORPHA:370980,1
G_84705,D_OMIM:616684,0
G_8483,D_OMIM:155600,0
G_116442,D_OMIM:300815,1
G_55623,D_OMIM:619989,1
G_4564,D_OMIM:545000,1
G_4255,D_OMIM:616887,0
G_149465,D_OMIM:201250,0
G_3141,D_OMIM:253270,1
G_4920,D_OMIM:113000,1
G_4654,D_ORPHA:994,1
G_84733,D_ORPHA:210159,0
G_1758,D_ORPHA:289176,1
G_93035,D_OMIM:600630,0
G_1962,D_ORPHA:468699,0
G_9531,D_OMIM:612954,1
G_2859,D_ORPHA:226316,0
G_55172,D_OMIM:621379,0
G_6535,D_OMIM:614322,0
G_23193,D_ORPHA:166090,0
G_7056,D_ORPHA:436169,1
G_2302,D_ORPHA:98809,0
G_7461,D_OMIM:300912,0
G_8120,D_OMIM:612109,0
G_84081,D_OMIM:172700,0
G_79947,D_ORPHA:1159,0
G_2994,D_OMIM:111740,1
G_5393,D_ORPHA:1159,0
G_3832,D_OMIM:602271,0
G_973,D_OMIM:620353,0
G_6326,D_ORPHA:1934,1
G_1278,D_OMIM:617821,1
G_7026,D_OMIM:618901,1
G_2651,D_OMIM:116700,1
G_5048,D_OMIM:136000,0
G_10677,D_OMIM:617013,0
G_5610,D_OMIM:266600,0
G_23028,D_OMIM:275400,0
G_5119,D_ORPHA:324569,1
G_84466,D_ORPHA:908,0
G_5224,D_ORPHA:1827,0
G_8795,D_ORPHA:502363,1
G_7360,D_OMIM:617523,0
G_26005,D_OMIM:619780,0
G_6652,D_OMIM:613856,0
G_6496,D_ORPHA:93925,1
G_6005,D_ORPHA:71275,1
G_29072,D_ORPHA:597743,1
G_23514,D_OMIM:621481,0
G_56729,D_OMIM:604841,0
G_4208,D_ORPHA:538958,0
G_60495,D_ORPHA:2704,1
G_5956,D_ORPHA:1872,1
G_6530,D_OMIM:613862,0
G_4158,D_OMIM:202200,1
G_1414,D_OMIM:611544,1
G_79797,D_ORPHA:166260,0
G_492,D_ORPHA:2182,0
G_1105,D_ORPHA:529965,1
G_23025,D_OMIM:613778,0
G_148867,D_OMIM:620501,1
G_9371,D_OMIM:619112,0
G_64581,D_OMIM:115900,0
G_5771,D_ORPHA:85408,1
G_51816,D_ORPHA:124,1
G_6342,D_ORPHA:443197,0
G_51176,D_ORPHA:37042,0
G_6834,D_ORPHA:689829,0
G_375,D_ORPHA:3261,0
G_65260,D_OMIM:162830,0
G_286053,D_OMIM:301014,0
G_84868,D_OMIM:256050,0
G_8913,D_ORPHA:2721,0
G_6513,D_OMIM:618438,0
G_3131,D_OMIM:248700,0
G_345643,D_OMIM:618198,0
G_4076,D_OMIM:620636,1
G_1674,D_ORPHA:276432,0
G_4750,D_ORPHA:93269,1
G_3141,D_ORPHA:79242,1
G_7454,D_ORPHA:397715,0
G_2244,D_ORPHA:93321,0
G_6689,D_OMIM:179800,0
G_4878,D_ORPHA:99013,0
G_25788,D_ORPHA:477774,0
G_64374,D_OMIM:619482,0
G_5830,D_ORPHA:424099,0
G_29967,D_ORPHA:98897,1
G_57654,D_ORPHA:566393,0
G_311,D_OMIM:614575,0
G_4514,D_ORPHA:550,1
G_79991,D_ORPHA:198,0
G_84059,D_OMIM:604352,1
G_10111,D_OMIM:260000,0
G_84074,D_OMIM:231070,0
G_79583,D_ORPHA:1429,0
G_23036,D_OMIM:600962,0
G_4744,D_ORPHA:60015,0
G_1027,D_OMIM:619445,0
G_11200,D_ORPHA:668,1
G_2736,D_ORPHA:93924,1
G_256646,D_OMIM:619095,0
G_5515,D_ORPHA:324561,0
G_2057,D_ORPHA:62,0
G_6622,D_ORPHA:101101,0
G_401541,D_OMIM:610212,0
G_6950,D_OMIM:621192,0
G_51004,D_ORPHA:959,0
G_2972,D_OMIM:615473,0
G_116369,D_OMIM:614739,0
G_166929,D_OMIM:126550,1
G_6390,D_ORPHA:276621,1
G_81858,D_OMIM:619673,0
G_2742,D_OMIM:278250,0
G_7703,D_ORPHA:314662,0
G_1103,D_OMIM:602080,0
G_246243,D_OMIM:619759,0
G_7552,D_OMIM:176920,0
G_8936,D_OMIM:618707,1
G_9419,D_ORPHA:715640,1
G_79581,D_OMIM:621237,0
G_3990,D_OMIM:125853,1
G_123872,D_ORPHA:244,1
G_6301,D_ORPHA:99943,0
G_999,D_ORPHA:1331,1
G_3064,D_ORPHA:528084,1
G_26960,D_OMIM:105500,0
G_2744,D_OMIM:618412,1
G_2259,D_OMIM:617452,0
G_64091,D_ORPHA:662184,0
G_55806,D_ORPHA:314802,0
G_140803,D_OMIM:602014,1
G_23327,D_ORPHA:98892,1
G_54870,D_OMIM:611092,0
G_11128,D_OMIM:125800,0
G_269,D_ORPHA:2856,1
G_9702,D_OMIM:606660,0
G_5156,D_ORPHA:168947,1
G_9466,D_OMIM:621405,1
G_4758,D_ORPHA:93399,1
G_59344,D_OMIM:617992,0
G_286887,D_OMIM:615735,1
G_2006,D_OMIM:194050,1
G_833,D_OMIM:618198,0
G_114798,D_OMIM:600501,0
G_881,D_OMIM:616779,0
G_57680,D_OMIM:238970,0
G_342618,D_ORPHA:163717,0
G_146862,D_OMIM:616279,1
G_2222,D_ORPHA:2623,0
G_6338,D_OMIM:619970,0
G_10126,D_OMIM:616059,1
G_9644,D_OMIM:617339,0
G_2891,D_OMIM:608022,0
G_51645,D_OMIM:619301,1
G_2166,D_OMIM:606581,1
G_6513,D_ORPHA:53583,1
G_57511,D_ORPHA:415,0
G_51422,D_OMIM:614498,0
G_2672,D_ORPHA:90042,0
G_9896,D_OMIM:216340,1
G_54714,D_ORPHA:1871,1
G_1969,D_ORPHA:98991,1
G_1116,D_OMIM:607541,0
G_94137,D_ORPHA:247834,1
G_4624,D_ORPHA:154,1
G_4677,D_OMIM:619092,1
G_5644,D_ORPHA:268173,0
G_57096,D_OMIM:619662,0
G_5165,D_ORPHA:352675,1
G_57670,D_ORPHA:436141,0
G_5156,D_ORPHA:44890,1
G_6049,D_ORPHA:99977,1
G_10054,D_OMIM:615768,0
G_9907,D_ORPHA:496686,0
G_4905,D_OMIM:604308,0
G_8270,D_OMIM:616777,0
G_3371,D_OMIM:262000,0
G_23040,D_OMIM:618097,0
G_85365,D_OMIM:616228,1
G_59335,D_OMIM:613011,0
G_2050,D_OMIM:619472,0
G_115399,D_OMIM:614470,0
G_26191,D_OMIM:615048,0
G_3791,D_OMIM:620113,0
G_8456,D_OMIM:122470,0
G_10785,D_ORPHA:251061,0
G_2071,D_OMIM:616390,1
G_57685,D_OMIM:621566,1
G_6440,D_ORPHA:217566,1
G_22909,D_OMIM:619539,0
G_84678,D_OMIM:621474,1
G_4693,D_ORPHA:190,1
G_6337,D_OMIM:308905,0
G_5307,D_OMIM:604326,0
G_6558,D_OMIM:540000,0
G_5430,D_ORPHA:199340,0
G_6442,D_ORPHA:404451,0
G_200373,D_OMIM:279000,1
G_8838,D_OMIM:601410,0
G_56886,D_OMIM:150400,0
G_1441,D_OMIM:617014,1
G_79147,D_ORPHA:899,1
G_346171,D_OMIM:617323,0
G_9338,D_OMIM:300942,0
G_84570,D_ORPHA:45358,1
G_3762,D_ORPHA:500095,0
G_9210,D_OMIM:241600,0
G_6548,D_OMIM:244460,0
G_5261,D_OMIM:603194,0
G_65267,D_OMIM:309610,1
G_91801,D_OMIM:310700,0
G_5913,D_OMIM:616326,1
G_55209,D_OMIM:618264,0
G_55870,D_OMIM:616339,0
G_2353,D_ORPHA:93172,0
G_1967,D_ORPHA:157719,1
G_93233,D_ORPHA:244,1
G_23135,D_OMIM:618505,1
G_30000,D_OMIM:619556,1
G_11160,D_ORPHA:247604,1
G_4627,D_OMIM:218030,0
G_847,D_OMIM:614097,1
G_91181,D_OMIM:621057,1
G_51574,D_ORPHA:319671,1
G_22907,D_OMIM:615135,0
G_4148,D_OMIM:619183,0
G_23112,D_OMIM:106260,0
G_538,D_ORPHA:139557,1
G_345193,D_OMIM:615058,1
G_4214,D_ORPHA:43115,0
G_5832,D_OMIM:619847,0
G_6900,D_ORPHA:2323,0
G_6210,D_OMIM:614923,0
G_157657,D_OMIM:611521,0
G_22999,D_OMIM:609821,0
G_6774,D_OMIM:154020,0
G_7305,D_OMIM:614619,0
G_35,D_OMIM:605803,0
G_54567,D_OMIM:615158,0
G_162417,D_OMIM:601419,0
G_145258,D_ORPHA:397623,1
G_55636,D_ORPHA:478,1
G_7453,D_ORPHA:528084,1
G_27315,D_OMIM:610762,0
G_79583,D_ORPHA:2754,1
G_4536,D_ORPHA:157798,0
G_3265,D_OMIM:218040,1
G_10588,D_ORPHA:597874,1
G_6121,D_OMIM:613794,1
G_29954,D_ORPHA:899,1
G_5245,D_OMIM:114480,1
G_1630,D_OMIM:157600,1
G_2566,D_OMIM:616221,0
G_1281,D_ORPHA:636941,1
G_22934,D_ORPHA:101083,0
G_54938,D_ORPHA:363694,1
G_4574,D_ORPHA:551,1
G_5479,D_ORPHA:230839,0
G_5308,D_OMIM:180500,1
G_2653,D_ORPHA:289860,1
G_8622,D_OMIM:302500,0
G_23155,D_OMIM:618748,0
G_5648,D_OMIM:616193,0
G_197322,D_ORPHA:289504,1
G_785,D_OMIM:613855,1
G_7012,D_ORPHA:1775,1
G_113612,D_OMIM:615030,1
G_388551,D_ORPHA:90635,1
G_10300,D_OMIM:616212,1
G_79577,D_OMIM:277410,0
G_3815,D_ORPHA:98834,1
G_4948,D_ORPHA:177901,1
G_3630,D_ORPHA:99885,1
G_208,D_OMIM:125853,1
G_51364,D_ORPHA:99141,0
G_3653,D_OMIM:614876,0
G_4547,D_ORPHA:438178,0
G_5083,D_OMIM:620762,0
G_1376,D_ORPHA:90635,0
G_1794,D_ORPHA:280576,0
G_686,D_OMIM:253260,1
G_54897,D_OMIM:617341,0
G_9444,D_OMIM:613763,0
G_2627,D_ORPHA:2311,0
G_5660,D_ORPHA:309256,1
G_7374,D_OMIM:608106,1
G_5322,D_ORPHA:363989,1
G_1723,D_OMIM:263750,1
G_9381,D_OMIM:619264,0
G_5290,D_OMIM:615108,1
G_5889,D_OMIM:613390,1
G_10857,D_OMIM:614111,0
G_9466,D_OMIM:615026,0
G_5071,D_ORPHA:2828,1
G_7012,D_ORPHA:88,1
G_10083,D_OMIM:276900,1
G_254394,D_OMIM:616185,1
G_27030,D_OMIM:613702,0
G_4761,D_OMIM:601813,0
G_22866,D_ORPHA:777,1
G_4842,D_OMIM:245000,0
G_255758,D_OMIM:617405,1
G_207,D_OMIM:114480,1
G_1718,D_OMIM:619112,0
G_5139,D_ORPHA:1276,1
G_51715,D_ORPHA:65759,1
G_23043,D_OMIM:241800,0
G_641,D_ORPHA:125,1
G_5729,D_OMIM:130000,0
G_3459,D_ORPHA:99898,1
G_54941,D_ORPHA:33069,0
G_9276,D_ORPHA:6,0
G_6855,D_OMIM:614851,0
G_200576,D_OMIM:121850,1
G_2979,D_ORPHA:93925,0
G_729230,D_OMIM:617053,0
G_4697,D_ORPHA:99832,0
G_5205,D_OMIM:216900,0
G_5019,D_OMIM:245050,1
G_375748,D_ORPHA:319465,1
G_3596,D_OMIM:613087,0
G_5054,D_OMIM:613329,1
G_10273,D_OMIM:618093,1
G_3587,D_ORPHA:319340,0
G_411,D_OMIM:118220,0
G_5162,D_OMIM:300751,0
G_285,D_OMIM:618587,0
G_64919,D_ORPHA:662829,1
G_724066,D_ORPHA:98760,1
G_7157,D_ORPHA:158684,0
G_5881,D_ORPHA:659609,1
G_220074,D_OMIM:611451,1
G_130589,D_ORPHA:570422,1
G_10144,D_ORPHA:2032,1
G_5000,D_OMIM:618851,0
G_23646,D_OMIM:617770,1
G_1938,D_OMIM:164310,0
G_55384,D_OMIM:153700,0
G_26275,D_OMIM:615807,0
G_4478,D_OMIM:300988,1
G_5295,D_ORPHA:3163,1
G_8139,D_ORPHA:643,1
G_9968,D_OMIM:309520,1
G_2261,D_ORPHA:873,0
G_111,D_ORPHA:1429,1
G_513,D_OMIM:615181,0
G_114971,D_ORPHA:556955,0
G_3569,D_OMIM:604302,1
G_440435,D_ORPHA:319303,0
G_3845,D_ORPHA:1340,1
G_23262,D_OMIM:614209,0
G_7157,D_ORPHA:52688,1
G_5019,D_OMIM:168601,0
G_3714,D_OMIM:604320,0
G_6389,D_OMIM:620211,0
G_3000,D_OMIM:204000,1
G_6389,D_ORPHA:3208,1
G_5788,D_OMIM:193400,0
G_5728,D_ORPHA:502363,1
G_506,D_OMIM:203200,0
G_9213,D_OMIM:617214,0
G_3815,D_ORPHA:98849,1
G_7546,D_ORPHA:93925,1
G_285440,D_OMIM:619913,0
G_549,D_ORPHA:67046,1
G_1139,D_ORPHA:199318,1
G_55139,D_ORPHA:714477,1
G_3852,D_OMIM:131960,1
G_54919,D_OMIM:614874,1
G_11274,D_OMIM:601360,0
G_2027,D_OMIM:612932,1
G_9051,D_ORPHA:98897,0
G_51715,D_OMIM:616685,0
G_23327,D_OMIM:617201,1
G_22845,D_OMIM:616722,0
G_114803,D_OMIM:300844,0
G_115761,D_ORPHA:67038,1
G_7157,D_OMIM:618165,1
G_4867,D_OMIM:609583,1
G_81494,D_ORPHA:50943,0
G_5500,D_ORPHA:2701,1
G_9821,D_OMIM:613385,0
G_2263,D_ORPHA:1555,1
G_5116,D_ORPHA:2637,1
G_10655,D_OMIM:616117,0
G_498,D_OMIM:620358,1
G_79083,D_ORPHA:98673,0
G_662,D_OMIM:620358,0
G_80254,D_ORPHA:808,1
G_2224,D_OMIM:275210,0
G_11080,D_OMIM:609135,0
G_84059,D_ORPHA:658778,0
G_6650,D_ORPHA:85165,0
G_51604,D_OMIM:613080,0
G_57003,D_OMIM:618268,1
G_3675,D_ORPHA:47044,0
G_610,D_ORPHA:300895,0
G_7360,D_OMIM:618744,1
G_662,D_ORPHA:79435,0
G_6942,D_OMIM:619323,0
G_3082,D_OMIM:104100,0
G_283008,D_OMIM:621414,0
G_10804,D_OMIM:612643,1
G_9871,D_OMIM:615596,0
G_1773,D_OMIM:619565,0
G_581,D_OMIM:114500,1
G_65250,D_ORPHA:2754,1
G_6197,D_OMIM:303600,1
G_55572,D_OMIM:618241,1
G_10758,D_OMIM:311300,0
G_843,D_OMIM:607523,0
G_146862,D_ORPHA:674762,0
G_348938,D_ORPHA:90797,0
G_2158,D_ORPHA:177929,1
G_1144,D_ORPHA:512103,0
G_1213,D_ORPHA:442835,1
G_755,D_OMIM:617547,1
G_10717,D_ORPHA:280763,1
G_667,D_ORPHA:314381,1
G_142678,D_ORPHA:54260,1
G_6687,D_OMIM:620985,0
G_1738,D_ORPHA:96184,0
G_55526,D_OMIM:616368,0
G_7018,D_ORPHA:46532,0
G_10082,D_ORPHA:93329,1
G_2798,D_OMIM:146110,1
G_6208,D_OMIM:607834,0
G_79722,D_ORPHA:85410,1
G_8879,D_ORPHA:506334,1
G_10935,D_OMIM:600263,0
G_64858,D_OMIM:620133,1
G_114928,D_OMIM:301018,1
G_55719,D_OMIM:616227,0
G_57167,D_ORPHA:2307,1
G_85459,D_OMIM:618529,0
G_55737,D_ORPHA:168593,0
G_6710,D_OMIM:222448,0
G_55065,D_OMIM:616342,0
G_6197,D_ORPHA:2387,0
G_84919,D_OMIM:616817,1
G_3459,D_ORPHA:117,1
G_9024,D_ORPHA:178469,1
G_57135,D_ORPHA:352596,0
G_57393,D_ORPHA:2116,1
G_54973,D_OMIM:620428,1
G_22861,D_OMIM:617388,1
G_9636,D_ORPHA:401959,0
G_51371,D_OMIM:610549,0
G_5649,D_ORPHA:89844,1
G_10715,D_OMIM:616230,1
G_7414,D_OMIM:611407,1
G_23118,D_OMIM:614980,1
G_51128,D_OMIM:120430,0
G_8323,D_OMIM:161050,1
G_1763,D_ORPHA:808,1
G_1080,D_ORPHA:700124,1
G_672,D_ORPHA:227535,1
G_8048,D_OMIM:615006,0
G_22899,D_OMIM:621331,1
G_1605,D_ORPHA:206599,1
G_26585,D_OMIM:619840,0
G_22858,D_ORPHA:199332,1
G_3026,D_OMIM:616535,1
G_2239,D_OMIM:611134,0
G_55603,D_ORPHA:263410,0
G_5727,D_ORPHA:280200,1
G_23516,D_OMIM:617013,1
G_3664,D_OMIM:119500,1
G_5335,D_OMIM:618086,0
G_3106,D_ORPHA:275798,1
G_283120,D_OMIM:612318,0
G_26503,D_ORPHA:309334,1
G_9935,D_OMIM:166300,1
G_1674,D_OMIM:601419,1
G_6496,D_OMIM:269160,1
G_987,D_OMIM:614700,1
G_91851,D_OMIM:114290,0
G_55107,D_OMIM:620045,1
G_1349,D_ORPHA:2556,1
G_221078,D_OMIM:275120,0
G_55812,D_OMIM:617993,0
G_84231,D_ORPHA:391392,0
G_80208,D_ORPHA:300605,1
G_26040,D_OMIM:136000,0
G_57156,D_ORPHA:79157,0
G_58494,D_OMIM:213600,1
G_2065,D_OMIM:225320,0
G_10730,D_OMIM:617302,1
G_930,D_OMIM:619130,0
G_3778,D_ORPHA:808,0
G_4751,D_ORPHA:98963,0
G_388558,D_OMIM:620991,1
G_57465,D_OMIM:220500,1
G_8449,D_ORPHA:100008,0
G_2475,D_ORPHA:641353,0
G_50814,D_OMIM:300831,1
G_51738,D_OMIM:612281,0
G_274,D_OMIM:613087,0
G_22983,D_OMIM:613688,0
G_10616,D_OMIM:615895,1
G_5728,D_ORPHA:65285,1
G_2259,D_OMIM:618660,0
G_317719,D_ORPHA:399805,1
G_2064,D_ORPHA:99976,1
G_6772,D_OMIM:613796,1
G_9330,D_OMIM:607341,0
G_6326,D_ORPHA:36387,1
G_5144,D_ORPHA:395,0
G_11152,D_ORPHA:329284,1
G_4359,D_ORPHA:100046,1
G_2700,D_ORPHA:98984,1
G_91754,D_OMIM:614262,1
G_91147,D_OMIM:613550,1
G_1482,D_OMIM:108900,1
G_5290,D_OMIM:600001,0
G_58472,D_ORPHA:321,0
G_283417,D_OMIM:613958,1
G_8878,D_ORPHA:275872,1
G_9895,D_OMIM:615031,1
G_59345,D_ORPHA:352670,1
G_11181,D_OMIM:612119,1
G_135935,D_ORPHA:251380,0
G_54897,D_ORPHA:1606,1
G_1749,D_ORPHA:93601,0
G_4869,D_ORPHA:402026,1
G_1277,D_ORPHA:287,1
G_8914,D_OMIM:620015,1
G_641,D_ORPHA:98920,0
G_4570,D_OMIM:610446,0
G_6901,D_OMIM:617336,0
G_8974,D_ORPHA:538574,0
G_100127206,D_OMIM:308700,0
G_1773,D_OMIM:152700,1
G_57010,D_OMIM:619774,0
G_466,D_OMIM:275100,0
G_50700,D_OMIM:252160,0
G_326625,D_ORPHA:2995,0
G_81624,D_ORPHA:90635,1
G_1411,D_ORPHA:98991,1
G_50619,D_ORPHA:894,0
G_83550,D_ORPHA:1415,0
G_84839,D_OMIM:270450,0
G_6559,D_ORPHA:358,1
G_182,D_ORPHA:261600,1
G_462,D_OMIM:616083,0
G_55325,D_OMIM:620028,1
G_10312,D_OMIM:613561,0
G_3621,D_ORPHA:502366,1
G_54209,D_OMIM:221770,1
G_383,D_ORPHA:401810,0
G_4255,D_ORPHA:251576,1
G_6392,D_ORPHA:97286,1
G_1441,D_OMIM:618760,0
G_65267,D_OMIM:616138,0
G_2318,D_ORPHA:221139,0
G_10501,D_ORPHA:79273,0
G_54101,D_ORPHA:1234,1
G_165829,D_ORPHA:497764,0
G_56896,D_OMIM:620663,0
G_165,D_OMIM:618000,1
G_54916,D_OMIM:168300,0
G_57216,D_OMIM:235510,0
G_6272,D_OMIM:613589,1
G_60401,D_ORPHA:181,1
G_79759,D_OMIM:604129,0
G_84334,D_OMIM:619061,1
G_348,D_OMIM:617347,1
G_1380,D_OMIM:610927,1
G_6329,D_ORPHA:684,1
G_6347,D_OMIM:618042,0
G_6138,D_ORPHA:280333,0
G_79143,D_OMIM:600858,0
G_55835,D_ORPHA:2512,1
G_2705,D_ORPHA:33355,0
G_3123,D_OMIM:181000,1
G_3593,D_ORPHA:314918,0
G_11200,D_ORPHA:440437,1
G_57215,D_ORPHA:171851,0
G_84916,D_ORPHA:1545,0
G_25970,D_ORPHA:329249,1
G_6507,D_OMIM:266500,0
G_8942,D_OMIM:236800,1
G_3710,D_OMIM:611777,0
G_778,D_OMIM:300600,1
G_11078,D_OMIM:620601,0
G_26012,D_OMIM:616247,0
G_4284,D_ORPHA:98994,1
G_175,D_OMIM:620321,0
G_102,D_ORPHA:178307,1
G_5119,D_OMIM:612347,0
G_6891,D_ORPHA:34592,1
G_4297,D_OMIM:612526,0
G_8795,D_ORPHA:696904,0
G_6305,D_OMIM:615284,1
G_94005,D_ORPHA:3051,0
G_2664,D_OMIM:618856,0
G_2200,D_ORPHA:284963,1
G_1834,D_ORPHA:96148,0
G_2027,D_OMIM:616166,0
G_7484,D_OMIM:620475,0
G_7543,D_OMIM:301118,1
G_6139,D_ORPHA:127,0
G_84823,D_ORPHA:457265,1
G_1836,D_OMIM:600972,1
G_4851,D_ORPHA:353314,0
G_10133,D_OMIM:128200,0
G_11080,D_ORPHA:700170,1
G_8626,D_ORPHA:69085,1
G_6340,D_OMIM:173900,0
G_54832,D_OMIM:619351,0
G_3746,D_OMIM:617751,0
G_966,D_OMIM:612300,1
G_57639,D_OMIM:620427,0
G_825,D_ORPHA:565909,1
G_6908,D_OMIM:620730,0
G_3425,D_OMIM:301830,0
G_8322,D_OMIM:614689,0
G_23476,D_OMIM:607398,0
G_5914,D_OMIM:604369,0
G_85016,D_ORPHA:244,1
G_342618,D_OMIM:619503,0
G_5255,D_OMIM:300559,1
G_126129,D_OMIM:616282,1
G_673,D_OMIM:620235,0
G_3188,D_OMIM:216900,0
G_2055,D_OMIM:610003,1
G_246176,D_ORPHA:477684,0
G_7036,D_ORPHA:225123,1
G_1213,D_ORPHA:178342,1
G_27034,D_ORPHA:79159,1
G_1387,D_ORPHA:370026,1
G_7050,D_ORPHA:220386,1
G_6323,D_OMIM:108300,0
G_259232,D_ORPHA:1147,1
G_2203,D_OMIM:619556,0
G_51362,D_OMIM:619302,1
G_284654,D_ORPHA:352490,0
G_7259,D_OMIM:618499,0
G_2783,D_OMIM:617142,0
G_6928,D_OMIM:125853,1
G_1203,D_OMIM:612301,0
G_5781,D_OMIM:607785,1
G_5442,D_OMIM:134600,0
G_23312,D_OMIM:617605,1
G_153201,D_ORPHA:585929,0
G_9382,D_OMIM:611943,0
G_84153,D_OMIM:610329,1
G_84548,D_ORPHA:100974,1
G_2778,D_OMIM:219080,1
G_5631,D_ORPHA:411543,1
G_2202,D_ORPHA:98977,1
G_51010,D_OMIM:617783,0
G_9455,D_ORPHA:90635,1
G_26100,D_OMIM:618453,1
G_23092,D_ORPHA:158772,0
G_8029,D_OMIM:616111,0
G_1180,D_OMIM:255300,1
G_5308,D_OMIM:180550,1
G_7809,D_ORPHA:90636,1
G_9015,D_ORPHA:488191,0
G_1203,D_OMIM:214500,0
G_55640,D_OMIM:613229,0
G_27107,D_ORPHA:293825,0
G_26275,D_ORPHA:88639,1
G_120766137,D_OMIM:300978,0
G_7066,D_ORPHA:397692,1
G_10026,D_OMIM:610758,0
G_267010,D_OMIM:603116,1
G_9444,D_ORPHA:583612,0
G_5111,D_OMIM:615919,1
G_10699,D_OMIM:620734,1
G_51339,D_OMIM:615959,0
G_8456,D_OMIM:618806,1
G_137814,D_ORPHA:2849,0
G_127534,D_OMIM:617524,1
G_11093,D_ORPHA:93583,1
G_7100,D_OMIM:615591,0
G_4629,D_OMIM:615095,0
G_55650,D_OMIM:620417,0
G_23347,D_ORPHA:269,1
G_79583,D_ORPHA:34528,0
G_1474,D_OMIM:609821,0
G_3984,D_ORPHA:247573,0
G_23322,D_OMIM:611560,1
G_6899,D_OMIM:187500,1
G_10087,D_ORPHA:528084,1
G_5519,D_OMIM:132600,0
G_4149,D_ORPHA:29072,1
